LinJ.01,LINF_010006200,LinJ.01:32441:34735:-,LINF_01T0006200,LinJ.01:32441:34735:-,LINF_010006200,NO,LinJ.01:33423:34517:-,protein of unknown function - conserved
LinJ.01,LINF_010006300,LinJ.01:34736:37218:-,LINF_01T0006300,LinJ.01:34736:37218:-,LINF_010006300,NO,LinJ.01:36819:37067:-,hypothetical protein - conserved  
LinJ.01,LINF_010006400,LinJ.01:37579:38294:-,LINF_01T0006400,LinJ.01:37579:38294:-,LINF_010006400,NO,LinJ.01:37805:38155:-,hypothetical protein - conserved 
LinJ.01,LINF_010006500,LinJ.01:38295:39335:-,LINF_01T0006500,LinJ.01:38295:39335:-,LINF_010006500,NO,LinJ.01:39020:39262:-,LSM domain containing protein
LinJ.01,LINF_010006600,LinJ.01:39605:43541:-,LINF_01T0006600,LinJ.01:39605:43541:-,LINF_010006600,NO,LinJ.01:41389:42762:-,hypothetical protein - conserved
LinJ.01,LINF_010006700,LinJ.01:43949:47320:-,LINF_01T0006700,LinJ.01:43949:47320:-,LINF_010006700,NO,LinJ.01:44184:46496:-,CLC- type chloride channel
LinJ.01,LINF_010006800,LinJ.01:47321:48670:-,LINF_01T0006800,LinJ.01:47321:48670:-,LINF_010006800,NO,LinJ.01:47933:48556:-,CW21
LinJ.01,LINF_010006900,LinJ.01:48671:50100:-,LINF_01T0006900,LinJ.01:48671:50100:-,LINF_010006900,NO,LinJ.01:49244:50050:-,mt-SAF26
LinJ.01,LINF_010007000,LinJ.01:50101:53948:-,LINF_01T0007000,LinJ.01:50101:53948:-,LINF_010007000,NO,LinJ.01:51015:53711:-,ZC3H27|CSBP
LinJ.01,LINF_010007050,LinJ.01:54441:56024:-,LINF_01T0007050,LinJ.01:54441:56024:-,ND,NO,ND,unknown
LinJ.01,LINF_010007100,LinJ.01:56025:58500:-,LINF_01T0007100,LinJ.01:56025:58500:-,LINF_010007100,NO,LinJ.01:57346:58350:-,cyclophilin 12|CyP12
LinJ.01,LINF_010007150,LinJ.01:58501:60273:-,LINF_01T0007150,LinJ.01:58501:60273:-,ND,NO,ND,unknown
LinJ.01,LINF_010007200,LinJ.01:60274:62101:-,LINF_01T0007200,LinJ.01:60274:62101:-,LINF_010007200,NO,LinJ.01:61569:61985:-,hypothetical protein - conserved 
LinJ.01,LINF_010007300,LinJ.01:62412:65580:-,LINF_01T0007300,LinJ.01:62412:65580:-,LINF_010007300,NO,LinJ.01:62737:65505:-,DNA excision/ repair protein SNF2
LinJ.01,LINF_010007400,LinJ.01:65957:68961:-,LINF_01T0007400,LinJ.01:65957:68961:-,LINF_010007400,NO,LinJ.01:66313:68700:-,hypothetical protein - conserved
LinJ.01,LINF_010007500,LinJ.01:69343:71145:-,LINF_01T0007500,LinJ.01:69343:71145:-,LINF_010007500,NO,LinJ.01:70170:71015:-,Calmodulin binding protein
LinJ.01,LINF_010007600,LinJ.01:71412:73240:-,LINF_01T0007600,LinJ.01:71412:73240:-,LINF_010007600,NO,LinJ.01:72375:72698:-,thioredoxin
LinJ.01,LINF_010007700,LinJ.01:73701:75688:-,LINF_01T0007700,LinJ.01:73701:75688:-,LINF_010007700,NO,LinJ.01:74177:75418:-,mt-LAF3|mitoribosomal LSU assembly factor 3|pseudouridylate synthase|PUS5
LinJ.01,LINF_010007800,LinJ.01:76396:77340:-,LINF_01T0007800,LinJ.01:76396:77340:-,LINF_010007800,NO,LinJ.01:76639:77157:-,Cytochrome c-oxidase biogenesis protein Cmc1 like protein
LinJ.01,LINF_010007900,LinJ.01:77642:78335:-,LINF_01T0007900,LinJ.01:77642:78335:-,LINF_010007900,NO,LinJ.01:78068:78247:-,hypothetical protein - conserved
LinJ.01,LINF_010008000,LinJ.01:78336:79988:-,LINF_01T0008000,LinJ.01:78336:79988:-,LINF_010008000,NO,LinJ.01:78817:79980:-,acidocalcisomal exopolyphosphatase
LinJ.01,LINF_010008100,LinJ.01:79989:80804:-,LINF_01T0008100,LinJ.01:79989:80804:-,LINF_010008100,NO,LinJ.01:80340:80771:-,hypothetical protein - conserved
LinJ.01,LINF_010008200,LinJ.01:81553:83064:+,LINF_01T0008200,LinJ.01:81553:83064:+,LINF_010008200,NO,LinJ.01:81645:82664:+,poly(A) export protein
LinJ.01,LINF_010008300,LinJ.01:83065:84213:+,LINF_01T0008300,LinJ.01:83065:84213:+,LINF_010008300,NO,LinJ.01:83113:83745:+,hypothetical protein - conserved
LinJ.01,LINF_010008400,LinJ.01:84214:85099:+,LINF_01T0008400,LinJ.01:84214:85099:+,LINF_010008400,NO,LinJ.01:84325:84618:+,Mitochondrial pyruvate carrier|MPC1
LinJ.01,LINF_010008500,LinJ.01:85528:87366:+,LINF_01T0008500,LinJ.01:85528:87366:+,LINF_010008500,NO,LinJ.01:85705:86481:+,hypothetical protein - conserved
LinJ.01,LINF_010008600,LinJ.01:87367:90896:+,LINF_01T0008600,LinJ.01:87367:90896:+,LINF_010008600,NO,LinJ.01:88139:90385:+,hypothetical protein - conserved
LinJ.01,LINF_010008700,LinJ.01:91156:92354:+,LINF_01T0008700,LinJ.01:91156:92354:+,LINF_010008700,NO,LinJ.01:91224:91793:+,hypothetical protein - conserved
LinJ.01,LINF_010008800,LinJ.01:92355:93783:+,LINF_01T0008800,LinJ.01:92355:93783:+,LINF_010008800,NO,LinJ.01:92426:92992:+,Protein of unknown function (DUF788)
LinJ.01,LINF_010008900,LinJ.01:93784:96820:+,LINF_01T0008900,LinJ.01:93784:96820:+,LINF_010008900,NO,LinJ.01:93860:96310:+,hypothetical protein - conserved
LinJ.01,LINF_010009000,LinJ.01:97161:100114:+,LINF_01T0009000,LinJ.01:97161:100114:+,LINF_010009000,NO,LinJ.01:97206:99671:+,protein of unknown function - conserved
LinJ.01,LINF_010009100,LinJ.01:100503:102840:+,LINF_01T0009100,LinJ.01:100503:102840:+,LINF_010009100,NO,LinJ.01:100535:102241:+,hypothetical protein - conserved
LinJ.01,LINF_010009200,LinJ.01:102841:103989:+,LINF_01T0009200,LinJ.01:102841:103989:+,LINF_010009200,NO,LinJ.01:102868:103470:+,ribosomal protein S7 - putative
LinJ.01,LINF_010009300,LinJ.01:104634:105437:+,LINF_01T0009300,LinJ.01:104634:105437:+,LINF_010009300,NO,LinJ.01:104660:105262:+,ribosomal protein S7|eS7
LinJ.01,LINF_010009400,LinJ.01:105997:109193:+,LINF_01T0009400,LinJ.01:105997:109193:+,LINF_010009400,NO,LinJ.01:106134:108368:+,Ring finger domain/Zn finger-containing protein
LinJ.01,LINF_010009500,LinJ.01:109194:113727:+,LINF_01T0009500,LinJ.01:109194:113727:+,LINF_010009500,NO,LinJ.01:109697:111463:+,Protein of unknown function (DUF791)
LinJ.01,LINF_010009600,LinJ.01:114146:116224:+,LINF_01T0009600,LinJ.01:114146:116224:+,LINF_010009600,NO,LinJ.01:114424:115080:+,nicotinamidase|PNC1
LinJ.01,LINF_010009700,LinJ.01:116225:125056:+,LINF_01T0009700,LinJ.01:116225:125056:+,LINF_010009700,NO,LinJ.01:117138:121772:+,Protein of unknown function - conserved|HYP2
LinJ.01,LINF_010009800,LinJ.01:125622:128125:+,LINF_01T0009800,LinJ.01:125622:128125:+,LINF_010009800,NO,LinJ.01:125902:127992:+,long chain fatty acid-CoA ligase
LinJ.01,LINF_010009900,LinJ.01:128579:130611:+,LINF_01T0009900,LinJ.01:128579:130611:+,LINF_010009900,NO,LinJ.01:128823:129902:+,beta eliminating lyase
LinJ.01,LINF_010010000,LinJ.01:131149:134350:+,LINF_01T0010000,LinJ.01:131149:134350:+,LINF_010010000,NO,LinJ.01:131641:133737:+,long chain fatty acid CoA ligase
LinJ.01,LINF_010010100,LinJ.01:134753:139097:+,LINF_01T0010100,LinJ.01:134753:139097:+,LINF_010010100,NO,LinJ.01:134852:136975:+,long chain fatty acid CoA ligase
LinJ.01,LINF_010010200,LinJ.01:139825:141283:+,LINF_01T0010200,LinJ.01:139825:141283:+,LINF_010010200,NO,LinJ.01:140316:140555:+,fatty acyl CoA synthetase 2
LinJ.01,LINF_010010300,LinJ.01:141284:145240:+,LINF_01T0010300,LinJ.01:141284:145240:+,LINF_010010300,NO,LinJ.01:141480:143627:+,long chain fatty acid-CoA ligase
LinJ.01,LINF_010010350,LinJ.01:145613:146868:+,LINF_01T0010350,LinJ.01:145613:146868:+,ND,NO,ND,unknown
LinJ.01,LINF_010010400,LinJ.01:146869:152404:+,LINF_01T0010400,LinJ.01:146869:152404:+,LINF_010010400,NO,LinJ.01:147251:152107:+,long chain fatty acid-CoA ligase
LinJ.01,LINF_010010500,LinJ.01:152912:156117:+,LINF_01T0010500,LinJ.01:152912:156117:+,LINF_010010500,NO,LinJ.01:153104:155149:+,hypothetical protein - conserved
LinJ.01,LINF_010010600,LinJ.01:156521:158257:+,LINF_01T0010600,LinJ.01:156521:158257:+,LINF_010010600,NO,LinJ.01:156610:157716:+,hypothetical protein - conserved
LinJ.01,LINF_010010700,LinJ.01:158653:160877:+,LINF_01T0010700,LinJ.01:158653:160877:+,LINF_010010700,NO,LinJ.01:158783:160651:+,Pre-mRNA processing factor 3 (PRP3)
LinJ.01,LINF_010010800,LinJ.01:161160:162725:+,LINF_01T0010800,LinJ.01:161160:162725:+,LINF_010010800,NO,LinJ.01:161265:162245:+,tricarboxylate carrier
LinJ.01,LINF_010010900,LinJ.01:162726:166279:+,LINF_01T0010900,LinJ.01:162726:166279:+,LINF_010010900,NO,LinJ.01:162937:165831:+,hypothetical protein - conserved
LinJ.01,LINF_010011000,LinJ.01:166560:168369:+,LINF_01T0011000,LinJ.01:166560:168369:+,LINF_010011000,NO,LinJ.01:166851:168125:+,RNA ligase KREL1
LinJ.01,LINF_010011100,LinJ.01:168829:175105:+,LINF_01T0011100,LinJ.01:168829:175105:+,LINF_010011100,NO,LinJ.01:169190:174643:+,Rab-GTPase-TBC domain containing protein
LinJ.01,LINF_010011200,LinJ.01:175106:176436:+,LINF_01T0011200,LinJ.01:175106:176436:+,LINF_010011200,NO,LinJ.01:175625:176356:+,DNA-damage inducible protein DDI1-like protein
LinJ.01,LINF_010011300,LinJ.01:176698:179508:+,LINF_01T0011300,LinJ.01:176698:179508:+,LINF_010011300,NO,LinJ.01:176985:178757:+,hypothetical protein - conserved
LinJ.01,LINF_010011400,LinJ.01:179904:184402:+,LINF_01T0011400,LinJ.01:179904:184402:+,LINF_010011400,NO,LinJ.01:181105:183228:+,hypothetical protein - conserved
LinJ.01,LINF_010011500,LinJ.01:184655:188911:+,LINF_01T0011500,LinJ.01:184655:188911:+,LINF_010011500,NO,LinJ.01:184800:188135:+,HSP70.a
LinJ.01,LINF_010011600,LinJ.01:188912:190972:+,LINF_01T0011600,LinJ.01:188912:190972:+,LINF_010011600,NO,LinJ.01:189091:190575:+,metallo-peptidase - Clan ME - Family M16
LinJ.01,LINF_010011700,LinJ.01:191436:196927:+,LINF_01T0011700,LinJ.01:191436:196927:+,LINF_010011700,NO,LinJ.01:191969:196465:+,hypothetical protein - conserved
LinJ.01,LINF_010011800,LinJ.01:197188:200589:+,LINF_01T0011800,LinJ.01:197188:200589:+,LINF_010011800,NO,LinJ.01:197459:198367:+,hypothetical protein - conserved
LinJ.01,LINF_010011850,LinJ.01:200590:201579:+,LINF_01T0011850,LinJ.01:200590:201579:+,ND,NO,ND,unknown
LinJ.01,LINF_010011900,LinJ.01:201580:206646:+,LINF_01T0011900,LinJ.01:201580:206646:+,LINF_010011900,NO,LinJ.01:202489:204894:+,hypothetical protein - conserved
LinJ.01,LINF_010012000,LinJ.01:206647:208295:+,LINF_01T0012000,LinJ.01:206647:208295:+,LINF_010012000,NO,LinJ.01:206794:207495:+,PLAC8 family
LinJ.01,LINF_010012050,LinJ.01:208560:209732:+,LINF_01T0012050,LinJ.01:208560:209732:+,ND,NO,ND,unknown
LinJ.01,LINF_010012100,LinJ.01:209733:213154:+,LINF_01T0012100,LinJ.01:209733:213154:+,LINF_010012100,NO,LinJ.01:210432:211493:+,PLAC8 family
LinJ.01,LINF_010012200,LinJ.01:213155:215596:+,LINF_01T0012200,LinJ.01:213155:215596:+,LINF_010012200,NO,LinJ.01:213790:215409:+,ubiquitin activating enzyme|UBA3
LinJ.01,LINF_010012300,LinJ.01:215890:221591:+,LINF_01T0012300,LinJ.01:215890:221591:+,LINF_010012300,NO,LinJ.01:216040:220872:+,hypothetical protein - conserved
LinJ.01,LINF_010012400,LinJ.01:221592:229626:+,LINF_01T0012400,LinJ.01:221592:229626:+,LINF_010012400,NO,LinJ.01:222098:228886:+,Meckel syndrome type 6 protein
LinJ.01,LINF_010012500,LinJ.01:229627:232790:+,LINF_01T0012500,LinJ.01:229627:232790:+,LINF_010012500,NO,LinJ.01:229670:231934:+,hypothetical protein - conserved
LinJ.01,LINF_010012600,LinJ.01:233333:237961:+,LINF_01T0012600,LinJ.01:233333:237961:+,LINF_010012600,NO,LinJ.01:233466:237713:+,CMGC family protein kinase
LinJ.01,LINF_010012700,LinJ.01:238275:240058:+,LINF_01T0012700,LinJ.01:238275:240058:+,LINF_010012700,NO,LinJ.01:238289:239311:+,hypothetical protein - conserved
LinJ.01,LINF_010012800,LinJ.01:240059:243014:+,LINF_01T0012800,LinJ.01:240059:243014:+,LINF_010012800,NO,LinJ.01:240165:241376:+,Eukaryotic initiation factor 4A-1|eIF4A1
LinJ.01,LINF_010012900,LinJ.01:243346:246154:+,LINF_01T0012900,LinJ.01:243346:246154:+,LINF_010012900,NO,LinJ.01:243452:244663:+,Eukaryotic initiation factor 4A-1|eIF4A1
LinJ.01,LINF_010013000,LinJ.01:246572:248649:+,LINF_01T0013000,LinJ.01:246572:248649:+,LINF_010013000,NO,LinJ.01:246809:248401:+,hypothetical protein - conserved
LinJ.01,LINF_010013050,LinJ.01:249181:250432:+,LINF_01T0013050,LinJ.01:249181:250432:+,ND,NO,ND,unknown
LinJ.01,LINF_010013100,LinJ.01:250433:252490:+,LINF_01T0013100,LinJ.01:250433:252490:+,LINF_010013100,NO,LinJ.01:250512:251984:+,Mitochondrial processome subunit 5|MPSS5
LinJ.01,LINF_010013200,LinJ.01:252491:257497:+,LINF_01T0013200,LinJ.01:252491:257497:+,LINF_010013200,NO,LinJ.01:253431:256484:+,calcium/potassium channel (CAKC)
LinJ.01,LINF_010013300,LinJ.01:257774:261666:+,LINF_01T0013300,LinJ.01:257774:261666:+,LINF_010013300,NO,LinJ.01:257855:261553:+,potassium channel subunit-like protein
LinJ.01,LINF_010013350,LinJ.01:262069:262979:+,LINF_01T0013350,LinJ.01:262069:262979:+,ND,NO,ND,unknown
LinJ.01,LINF_010013400,LinJ.01:262980:266041:+,LINF_01T0013400,LinJ.01:262980:266041:+,LINF_010013400,YES,LinJ.01:263722:265587:+,peptidyl dipeptidase
LinJ.01,LINF_010013450,LinJ.01:276453:277742:+,LINF_01T0013450,LinJ.01:276453:277742:+,ND,NO,ND,unknown
LinJ.02,LINF_020004900,LinJ.02:779:1740:-,LINF_02T0004900,LinJ.02:779:1740:-,ND,NO,ND,unknown
LinJ.02,LINF_020005000,LinJ.02:1741:6104:-,LINF_02T0005000,LinJ.02:1741:6104:-,LINF_020005000,NO,LinJ.02:3395:5842:-,Side chain galactosyltransferase|SCG3
LinJ.02,LINF_020005050,LinJ.02:6321:7268:-,LINF_02T0005050,LinJ.02:6321:7268:-,ND,NO,ND,unknown
LinJ.02,LINF_020005100,LinJ.02:7586:8131:-,LINF_02T0005100,LinJ.02:7586:8131:-,LINF_020005100,NO,LinJ.02:7751:8053:-,histone H4
LinJ.02,LINF_020005200,LinJ.02:8608:9796:-,LINF_02T0005200,LinJ.02:8608:9796:-,LINF_020005200,NO,LinJ.02:8897:9517:-,tagatose-6-phosphate kinase-like protein
LinJ.02,LINF_020005300,LinJ.02:10332:12689:-,LINF_02T0005300,LinJ.02:10332:12689:-,LINF_020005300,NO,LinJ.02:10679:12538:-,aminopeptidase P1
LinJ.02,LINF_020005330,LinJ.02:12905:13586:-,LINF_02T0005330,LinJ.02:12905:13586:-,ND,NO,ND,unknown
LinJ.02,LINF_020005360,LinJ.02:13587:15735:-,LINF_02T0005360,LinJ.02:13587:15735:-,ND,NO,ND,unknown
LinJ.02,LINF_020005400,LinJ.02:16154:18430:-,LINF_02T0005400,LinJ.02:16154:18430:-,LINF_020005400,NO,LinJ.02:17547:18203:-,cytochrome b-domain protein
LinJ.02,LINF_020005500,LinJ.02:18431:19613:-,LINF_02T0005500,LinJ.02:18431:19613:-,LINF_020005500,NO,LinJ.02:18850:19428:-,hypothetical protein - conserved
LinJ.02,LINF_020005600,LinJ.02:19879:21341:-,LINF_02T0005600,LinJ.02:19879:21341:-,LINF_020005600,NO,LinJ.02:20044:21237:-,hypothetical protein - conserved
LinJ.02,LINF_020005650,LinJ.02:21342:22631:-,LINF_02T0005650,LinJ.02:21342:22631:-,ND,NO,ND,unknown
LinJ.02,LINF_020005700,LinJ.02:23028:26816:-,LINF_02T0005700,LinJ.02:23028:26816:-,LINF_020005700,NO,LinJ.02:23320:26301:-,protein of unknown function - conserved
LinJ.02,LINF_020005800,LinJ.02:27302:28840:-,LINF_02T0005800,LinJ.02:27302:28840:-,LINF_020005800,NO,LinJ.02:27895:28839:-,hypothetical protein - conserved
LinJ.02,LINF_020005900,LinJ.02:28841:31417:-,LINF_02T0005900,LinJ.02:28841:31417:-,LINF_020005900,NO,LinJ.02:30149:31213:-,protein of unknown function - conserved
LinJ.02,LINF_020006000,LinJ.02:31963:37571:-,LINF_02T0006000,LinJ.02:31963:37571:-,LINF_020006000,NO,LinJ.02:33908:36835:-,zinc-finger containing protein
LinJ.02,LINF_020006100,LinJ.02:38151:43493:-,LINF_02T0006100,LinJ.02:38151:43493:-,LINF_020006100,NO,LinJ.02:38917:42417:-,Exportin-T
LinJ.02,LINF_020006200,LinJ.02:43852:59488:-,LINF_02T0006200,LinJ.02:43852:59488:-,LINF_020006200,NO,LinJ.02:44234:58954:-,ATM Kinase
LinJ.02,LINF_020006300,LinJ.02:59774:61241:-,LINF_02T0006300,LinJ.02:59774:61241:-,LINF_020006300,NO,LinJ.02:60504:61223:-,SF3A2 domain-containing protein
LinJ.02,LINF_020006400,LinJ.02:61471:65418:-,LINF_02T0006400,LinJ.02:61471:65418:-,LINF_020006400,NO,LinJ.02:62123:64810:-,Ankyrin repeat-containing protein
LinJ.02,LINF_020006500,LinJ.02:65918:72627:-,LINF_02T0006500,LinJ.02:65918:72627:-,LINF_020006500,NO,LinJ.02:66104:72016:-,Conserved oligomeric Golgi complex subunit 1
LinJ.02,LINF_020006700,LinJ.02:73083:83537:-,LINF_02T0006700,LinJ.02:73083:83537:-,LINF_020006700,NO,LinJ.02:79711:82164:-,phosphoglycan beta 1-3 galactosyltransferase
LinJ.02,LINF_020006750,LinJ.02:83538:85269:-,LINF_02T0006750,LinJ.02:83538:85269:-,ND,NO,ND,unknown
LinJ.02,LINF_020006800,LinJ.02:85656:89327:-,LINF_02T0006800,LinJ.02:85656:89327:-,LINF_020006800,NO,LinJ.02:86347:88779:-,phosphoglycan beta 1-3 galactosyltransferase
LinJ.02,LINF_020006900,LinJ.02:89585:93609:-,LINF_02T0006900,LinJ.02:89585:93609:-,LINF_020006900,NO,LinJ.02:90963:92927:-,phosphoglycan beta 1-3 galactosyltransferase|SCA2
LinJ.02,LINF_020007000,LinJ.02:93941:102762:-,LINF_02T0007000,LinJ.02:93941:102762:-,LINF_020007000,NO,LinJ.02:99643:101961:-,phosphoglycan beta 1-3 galactosyltransferase
LinJ.02,LINF_020007100,LinJ.02:103027:108691:-,LINF_02T0007100,LinJ.02:103027:108691:-,LINF_020007100,NO,LinJ.02:104398:106989:-,phosphoglycan beta 1-3 galactosyltransferase
LinJ.02,LINF_020007200,LinJ.02:109284:113201:-,LINF_02T0007200,LinJ.02:109284:113201:-,LINF_020007200,NO,LinJ.02:110603:112945:-,phosphoglycan beta 1-2 arabinosyltransferase|SCA1
LinJ.02,LINF_020007300,LinJ.02:113450:118564:-,LINF_02T0007300,LinJ.02:113450:118564:-,LINF_020007300,NO,LinJ.02:114421:117402:-,phosphoglycan beta 1-3 galactosyltransferase
LinJ.02,LINF_020007400,LinJ.02:118715:122803:-,LINF_02T0007400,LinJ.02:118715:122803:-,LINF_020007400,NO,LinJ.02:119608:122316:-,Glycosyltransferase (GlcNAc)
LinJ.02,LINF_020007500,LinJ.02:122804:127826:-,LINF_02T0007500,LinJ.02:122804:127826:-,LINF_020007500,NO,LinJ.02:123983:127423:-,Glycosyltransferase (GlcNAc)
LinJ.02,LINF_020007600,LinJ.02:127827:130258:-,LINF_02T0007600,LinJ.02:127827:130258:-,LINF_020007600,NO,LinJ.02:128915:129739:-,Rab6 GTPase
LinJ.02,LINF_020007700,LinJ.02:130849:132129:-,LINF_02T0007700,LinJ.02:130849:132129:-,LINF_020007700,NO,LinJ.02:131272:131466:-,hypothetical protein - conserved
LinJ.02,LINF_020007800,LinJ.02:132130:134402:-,LINF_02T0007800,LinJ.02:132130:134402:-,LINF_020007800,NO,LinJ.02:133544:134053:-,protein of unknown function - conserved
LinJ.02,LINF_020007900,LinJ.02:134723:136909:-,LINF_02T0007900,LinJ.02:134723:136909:-,LINF_020007900,NO,LinJ.02:134937:136529:-,Serine/threonine-protein kinase (NEK family)
LinJ.02,LINF_020007950,LinJ.02:137296:139716:-,LINF_02T0007950,LinJ.02:137296:139716:-,ND,NO,ND,unknown
LinJ.02,LINF_020008000,LinJ.02:139717:150152:-,LINF_02T0008000,LinJ.02:139717:150152:-,LINF_020008000,NO,LinJ.02:145478:149221:-,ATP-binding cassette subfamily A - member 1|ABCA1
LinJ.02,LINF_020008100,LinJ.02:150375:155425:-,LINF_02T0008100,LinJ.02:150375:155425:-,LINF_020008100,NO,LinJ.02:153058:155130:-,paraflagellar rod component 11|PFC11
LinJ.02,LINF_020008200,LinJ.02:156016:157390:-,LINF_02T0008200,LinJ.02:156016:157390:-,LINF_020008200,NO,LinJ.02:156282:157256:-,RRP41B
LinJ.02,LINF_020008300,LinJ.02:157808:163020:-,LINF_02T0008300,LinJ.02:157808:163020:-,LINF_020008300,NO,LinJ.02:157928:162544:-,fucosyltransferase|FUT2
LinJ.02,LINF_020008400,LinJ.02:163021:166902:-,LINF_02T0008400,LinJ.02:163021:166902:-,LINF_020008400,NO,LinJ.02:163783:166701:-,UDP-N-acetylglucosamine transporter
LinJ.02,LINF_020008500,LinJ.02:167383:171053:-,LINF_02T0008500,LinJ.02:167383:171053:-,LINF_020008500,NO,LinJ.02:167864:171049:-,hypothetical protein - conserved
LinJ.02,LINF_020008600,LinJ.02:171054:174076:-,LINF_02T0008600,LinJ.02:171054:174076:-,LINF_020008600,NO,LinJ.02:172810:173955:-,casein kinase II - alpha chain|CKA1
LinJ.02,LINF_020008700,LinJ.02:174442:177661:-,LINF_02T0008700,LinJ.02:174442:177661:-,LINF_020008700,NO,LinJ.02:175540:177129:-,proteasome regulatory non-ATPase subunit 6
LinJ.02,LINF_020008800,LinJ.02:177891:179743:-,LINF_02T0008800,LinJ.02:177891:179743:-,LINF_020008800,NO,LinJ.02:178188:179561:-,Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase 
LinJ.02,LINF_020008900,LinJ.02:180305:181998:-,LINF_02T0008900,LinJ.02:180305:181998:-,LINF_020008900,NO,LinJ.02:180883:181341:-,ubiquitin-conjugating enzyme E2|UBC9
LinJ.02,LINF_020009100,LinJ.02:182217:185863:-,LINF_02T0009100,LinJ.02:182217:185863:-,LINF_020009100,NO,LinJ.02:182776:185856:-,Mitochondrial protein 81|KREPA1
LinJ.02,LINF_020009200,LinJ.02:186297:192262:-,LINF_02T0009200,LinJ.02:186297:192262:-,LINF_020009200,NO,LinJ.02:188531:191590:-,hypothetical protein - conserved
LinJ.02,LINF_020009250,LinJ.02:192603:194854:-,LINF_02T0009250,LinJ.02:192603:194854:-,ND,NO,ND,unknown
LinJ.02,LINF_020009300,LinJ.02:194855:196593:-,LINF_02T0009300,LinJ.02:194855:196593:-,LINF_020009300,NO,LinJ.02:195453:196565:-,serine peptidase - Clan S - family S54
LinJ.02,LINF_020009400,LinJ.02:196594:201033:-,LINF_02T0009400,LinJ.02:196594:201033:-,LINF_020009400,YES,LinJ.02:199092:200875:-,Transmembrane amino acid transporter protein - putative
LinJ.02,LINF_020009700,LinJ.02:201034:203691:-,LINF_02T0009700,LinJ.02:201034:203691:-,LINF_020009700,NO,LinJ.02:202759:203592:-,voltage-dependent anion-selective channel
LinJ.02,LINF_020009800,LinJ.02:203692:208755:-,LINF_02T0009800,LinJ.02:203692:208755:-,LINF_020009800,NO,LinJ.02:207733:208608:-,voltage-dependent anion-selective channel|VDAC
LinJ.02,LINF_020009900,LinJ.02:209036:220719:-,LINF_02T0009900,LinJ.02:209036:220719:-,LINF_020009900,NO,LinJ.02:209832:219395:-,hypothetical protein - conserved
LinJ.02,LINF_020010000,LinJ.02:221141:222954:-,LINF_02T0010000,LinJ.02:221141:222954:-,LINF_020010000,NO,LinJ.02:222245:222850:-,hypothetical protein - conserved
LinJ.02,LINF_020010100,LinJ.02:223391:227519:-,LINF_02T0010100,LinJ.02:223391:227519:-,LINF_020010100,NO,LinJ.02:223697:225826:-,hypothetical protein - conserved
LinJ.02,LINF_020010200,LinJ.02:227520:230902:-,LINF_02T0010200,LinJ.02:227520:230902:-,LINF_020010200,NO,LinJ.02:227787:230636:-,glycerate kinase
