Seq_466_LinJ.32,Seq_467_LinJ.32,,,,,,,,,,,,
Seq_468_LinJ.32,,,,,,,,,,,,,
Seq_469_LinJ.32,,,,,,,,,,,,,
Seq_470_LinJ.32,,,,,,,,,,,,,
Seq_471_LinJ.32,Seq_472_LinJ.32,,,,,,,,,,,,
Seq_473_LinJ.32,,,,,,,,,,,,,
Seq_474_LinJ.32,,,,,,,,,,,,,
Seq_475_LinJ.32,,,,,,,,,,,,,
Seq_476_LinJ.32,,,,,,,,,,,,,
Seq_477_LinJ.32,,,,,,,,,,,,,
Seq_478_LinJ.33,,,,,,,,,,,,,
Seq_479_LinJ.33,,,,,,,,,,,,,
Seq_480_LinJ.33,,,,,,,,,,,,,
Seq_481_LinJ.33,,,,,,,,,,,,,
Seq_482_LinJ.33,,,,,,,,,,,,,
Seq_483_LinJ.33,,,,,,,,,,,,,
Seq_484_LinJ.33,,,,,,,,,,,,,
Seq_485_LinJ.33,,,,,,,,,,,,,
Seq_486_LinJ.33,,,,,,,,,,,,,
Seq_487_LinJ.33,,,,,,,,,,,,,
Seq_488_LinJ.33,,,,,,,,,,,,,
Seq_490_LinJ.33,,,,,,,,,,,,,
Seq_491_LinJ.33,,,,,,,,,,,,,
Seq_492_LinJ.33,Seq_493_LinJ.33,Seq_495_LinJ.33,Seq_497_LinJ.33,,,,,,,,,,
Seq_494_LinJ.33,Seq_496_LinJ.33,,,,,,,,,,,,
Seq_498_LinJ.33,,,,,,,,,,,,,
Seq_499_LinJ.33,,,,,,,,,,,,,
Seq_500_LinJ.33,,,,,,,,,,,,,
Seq_501_LinJ.33,,,,,,,,,,,,,
Seq_502_LinJ.33,,,,,,,,,,,,,
Seq_506_LinJ.34,,,,,,,,,,,,,
Seq_507_LinJ.34,,,,,,,,,,,,,
Seq_508_LinJ.34,,,,,,,,,,,,,
Seq_510_LinJ.34,Seq_511_LinJ.34,Seq_512_LinJ.34,Seq_513_LinJ.34,Seq_514_LinJ.34,Seq_521_LinJ.34,,,,,,,,
Seq_517_LinJ.34,,,,,,,,,,,,,
Seq_518_LinJ.34,,,,,,,,,,,,,
Seq_509_LinJ.34,Seq_515_LinJ.34,Seq_519_LinJ.34,,,,,,,,,,,
Seq_520_LinJ.34,,,,,,,,,,,,,
Seq_516_LinJ.34,Seq_522_LinJ.34,Seq_523_LinJ.34,Seq_525_LinJ.34,Seq_526_LinJ.34,Seq_528_LinJ.34,Seq_529_LinJ.34,Seq_531_LinJ.34,Seq_533_LinJ.34,Seq_537_LinJ.34,Seq_541_LinJ.34,Seq_542_LinJ.34,Seq_543_LinJ.34,Seq_544_LinJ.34
Seq_524_LinJ.34,Seq_527_LinJ.34,Seq_530_LinJ.34,Seq_532_LinJ.34,Seq_534_LinJ.34,Seq_535_LinJ.34,Seq_536_LinJ.34,Seq_538_LinJ.34,Seq_539_LinJ.34,Seq_540_LinJ.34,,,,
Seq_545_LinJ.34,Seq_547_LinJ.34,Seq_550_LinJ.34,,,,,,,,,,,
Seq_546_LinJ.34,Seq_548_LinJ.34,Seq_551_LinJ.34,,,,,,,,,,,
Seq_549_LinJ.34,,,,,,,,,,,,,
Seq_552_LinJ.34,,,,,,,,,,,,,
Seq_553_LinJ.34,,,,,,,,,,,,,
Seq_554_LinJ.34,,,,,,,,,,,,,
Seq_555_LinJ.34,,,,,,,,,,,,,
Seq_556_LinJ.34,Seq_621_LinJ.35,,,,,,,,,,,,
Seq_557_LinJ.34,Seq_560_LinJ.34,Seq_565_LinJ.34,Seq_570_LinJ.34,Seq_575_LinJ.34,Seq_583_LinJ.34,,,,,,,,
Seq_558_LinJ.34,Seq_561_LinJ.34,Seq_566_LinJ.34,Seq_571_LinJ.34,Seq_576_LinJ.34,Seq_580_LinJ.34,Seq_584_LinJ.34,,,,,,,
Seq_559_LinJ.34,Seq_562_LinJ.34,Seq_567_LinJ.34,Seq_572_LinJ.34,Seq_577_LinJ.34,Seq_581_LinJ.34,Seq_585_LinJ.34,,,,,,,
Seq_563_LinJ.34,Seq_568_LinJ.34,Seq_573_LinJ.34,Seq_578_LinJ.34,,,,,,,,,,
Seq_587_LinJ.34,,,,,,,,,,,,,
Seq_588_LinJ.34,,,,,,,,,,,,,
Seq_589_LinJ.34,Seq_590_LinJ.34,Seq_593_LinJ.34,Seq_594_LinJ.34,Seq_597_LinJ.34,Seq_598_LinJ.34,Seq_599_LinJ.34,,,,,,,
Seq_591_LinJ.34,Seq_595_LinJ.34,,,,,,,,,,,,
Seq_592_LinJ.34,Seq_596_LinJ.34,,,,,,,,,,,,
Seq_600_LinJ.34,Seq_601_LinJ.34,,,,,,,,,,,,
Seq_602_LinJ.34,,,,,,,,,,,,,
Seq_603_LinJ.34,,,,,,,,,,,,,
Seq_604_LinJ.34,,,,,,,,,,,,,
Seq_605_LinJ.34,,,,,,,,,,,,,
Seq_606_LinJ.35,Seq_613_LinJ.35,,,,,,,,,,,,
Seq_607_LinJ.35,Seq_612_LinJ.35,,,,,,,,,,,,
Seq_608_LinJ.35,Seq_610_LinJ.35,,,,,,,,,,,,
Seq_609_LinJ.35,,,,,,,,,,,,,
Seq_611_LinJ.35,,,,,,,,,,,,,
Seq_614_LinJ.35,,,,,,,,,,,,,
Seq_615_LinJ.35,,,,,,,,,,,,,
Seq_616_LinJ.35,,,,,,,,,,,,,
Seq_617_LinJ.35,,,,,,,,,,,,,
Seq_618_LinJ.35,,,,,,,,,,,,,
Seq_619_LinJ.35,Seq_626_LinJ.35,,,,,,,,,,,,
Seq_620_LinJ.35,,,,,,,,,,,,,
Seq_622_LinJ.35,Seq_625_LinJ.35,,,,,,,,,,,,
Seq_623_LinJ.35,Seq_627_LinJ.35,,,,,,,,,,,,
Seq_624_LinJ.35,,,,,,,,,,,,,
Seq_628_LinJ.35,,,,,,,,,,,,,
Seq_629_LinJ.35,,,,,,,,,,,,,
Seq_630_LinJ.35,,,,,,,,,,,,,
Seq_631_LinJ.35,,,,,,,,,,,,,
Seq_632_LinJ.35,,,,,,,,,,,,,
Seq_633_LinJ.35,Seq_634_LinJ.35,,,,,,,,,,,,
Seq_635_LinJ.36,Seq_636_LinJ.36,,,,,,,,,,,,
Seq_637_LinJ.36,Seq_638_LinJ.36,Seq_640_LinJ.36,Seq_645_LinJ.36,,,,,,,,,,
Seq_639_LinJ.36,,,,,,,,,,,,,
Seq_641_LinJ.36,Seq_643_LinJ.36,Seq_644_LinJ.36,,,,,,,,,,,
Seq_642_LinJ.36,,,,,,,,,,,,,
Seq_646_LinJ.36,,,,,,,,,,,,,
Seq_647_LinJ.36,,,,,,,,,,,,,
Seq_648_LinJ.36,,,,,,,,,,,,,
Seq_649_LinJ.36,,,,,,,,,,,,,
Seq_650_LinJ.36,,,,,,,,,,,,,
Seq_651_LinJ.36,,,,,,,,,,,,,
Seq_652_LinJ.36,,,,,,,,,,,,,
